matchup,h2h_win_rate
Bangladesh-Nepal,0.3
Bhutan-Nepal,1.0
Brunei-Nepal,0.0
Cambodia-Nepal,0.5
China-Nepal,0.0
East Timor-Nepal,0.6666666666666666
Hong Kong-Nepal,0.0
India-Nepal,0.08333333333333333
Indonesia-Nepal,0.0
Iran-Nepal,0.0
Iraq-Nepal,0.0
Japan-Nepal,0.0
Jordan-Nepal,0.0
Kazakhstan-Nepal,0.0
Kuwait-Nepal,0.0
Kyrgyzstan-Nepal,0.0
Laos-Nepal,0.5
Macao-Nepal,0.6
Malaysia-Nepal,0.0
Maldives-Nepal,0.25
Mauritius-Nepal,1.0
Myanmar-Nepal,0.0
Nepal-Tibet,0.5
Albania-Netherlands,1.0
Andorra-Netherlands,1.0
Argentina-Netherlands,0.4444444444444444
Armenia-Netherlands,1.0
Australia-Netherlands,0.0
Austria-Netherlands,0.5
Belarus-Netherlands,0.7777777777777778
Belgium-Netherlands,0.43846153846153846
Bosnia and Herzegovina-Netherlands,0.6666666666666666
Brazil-Netherlands,0.2727272727272727
Bulgaria-Netherlands,0.3333333333333333
Cameroon-Netherlands,0.5
Canada-Netherlands,1.0
Chile-Netherlands,0.0
China-Netherlands,1.0
Colombia-Netherlands,0.5
Costa Rica-Netherlands,0.5
Croatia-Netherlands,0.5
Curaçao-Netherlands,0.5
Cyprus-Netherlands,1.0
Czechia-Netherlands,0.25
Denmark-Netherlands,0.3870967741935484
East Germany-Netherlands,0.625
Ecuador-Netherlands,0.5
Egypt-Netherlands,0.0
England-Netherlands,0.25806451612903225
Estonia-Netherlands,0.8
Faroe Islands-Netherlands,0.5
Finland-Netherlands,0.8125
France-Netherlands,0.3870967741935484
Georgia-Netherlands,0.5
Germany-Netherlands,0.2553191489361702
Ghana-Netherlands,0.5
Gibraltar-Netherlands,1.0
Greece-Netherlands,0.8
Hungary-Netherlands,0.5238095238095238
Iceland-Netherlands,0.75
Indonesia-Netherlands,1.0
Iran-Netherlands,0.5
Ireland-Netherlands,0.5
Israel-Netherlands,1.0
Italy-Netherlands,0.13043478260869565
Ivory Coast-Netherlands,1.0
Japan-Netherlands,1.0
Kazakhstan-Netherlands,1.0
Latvia-Netherlands,1.0
Liechtenstein-Netherlands,0.5
Lithuania-Netherlands,1.0
Luxembourg-Netherlands,0.8421052631578947
Malta-Netherlands,1.0
Mexico-Netherlands,0.5
Moldova-Netherlands,1.0
Montenegro-Netherlands,1.0
Morocco-Netherlands,0.5
American Samoa-New Caledonia,1.0
Australia-New Caledonia,0.0
Bulgaria-New Caledonia,0.5
Cook Islands-New Caledonia,1.0
Estonia-New Caledonia,0.5
FS Micronesia-New Caledonia,0.5
Fiji-New Caledonia,0.3157894736842105
Gibraltar-New Caledonia,0.5
Guadeloupe-New Caledonia,0.0
Guam-New Caledonia,1.0
Malaysia-New Caledonia,0.5
Martinique-New Caledonia,0.0
Mauritius-New Caledonia,0.5
Mayotte-New Caledonia,1.0
Australia-New Zealand,0.16923076923076924
Bahrain-New Zealand,0.6
Belarus-New Zealand,0.5
Botswana-New Zealand,0.5
Brazil-New Zealand,0.0
Canada-New Zealand,0.16666666666666666
Chile-New Zealand,0.0
China-New Zealand,0.4
Colombia-New Zealand,0.0
Cook Islands-New Zealand,0.5
Costa Rica-New Zealand,0.0
Curaçao-New Zealand,0.5
DR Congo-New Zealand,0.5
Ecuador-New Zealand,0.5
Egypt-New Zealand,0.0
El Salvador-New Zealand,0.5
England-New Zealand,0.0
Estonia-New Zealand,0.0
Fiji-New Zealand,0.775
France-New Zealand,0.5
Gambia-New Zealand,0.5
Georgia-New Zealand,0.5
Germany-New Zealand,0.5
Ghana-New Zealand,0.5
Greece-New Zealand,0.5
Honduras-New Zealand,0.0
Hong Kong-New Zealand,0.5
Hungary-New Zealand,0.0
India-New Zealand,0.0
Indonesia-New Zealand,0.2857142857142857
Iran-New Zealand,0.0
Iraq-New Zealand,0.0
Ireland-New Zealand,0.0
Israel-New Zealand,0.14285714285714285
Italy-New Zealand,0.0
Ivory Coast-New Zealand,0.5
Jamaica-New Zealand,0.0
Japan-New Zealand,0.6
Jordan-New Zealand,1.0
Kenya-New Zealand,0.5
Kuwait-New Zealand,0.3333333333333333
Lebanon-New Zealand,0.5
Lithuania-New Zealand,0.5
Macao-New Zealand,0.5
Malaysia-New Zealand,0.6666666666666666
Mexico-New Zealand,0.14285714285714285
Morocco-New Zealand,0.5
Myanmar-New Zealand,0.5
New Caledonia-New Zealand,0.6060606060606061
Anguilla-Nicaragua,1.0
Argentina-Nicaragua,0.5
Bahamas-Nicaragua,1.0
Barbados-Nicaragua,0.6666666666666666
Belize-Nicaragua,0.4166666666666667
Bermuda-Nicaragua,0.5
Bolivia-Nicaragua,0.0
Canada-Nicaragua,0.5
Cayman Islands-Nicaragua,0.5
Costa Rica-Nicaragua,0.0
Cuba-Nicaragua,0.2857142857142857
Curaçao-Nicaragua,0.0
Dominica-Nicaragua,1.0
Dominican Republic-Nicaragua,0.3333333333333333
El Salvador-Nicaragua,0.0
French Guiana-Nicaragua,1.0
Ghana-Nicaragua,0.5
Guadeloupe-Nicaragua,0.0
Guatemala-Nicaragua,0.04
Guyana-Nicaragua,0.5
Haiti-Nicaragua,0.1
Honduras-Nicaragua,0.047619047619047616
Iran-Nicaragua,0.5
Jamaica-Nicaragua,0.5
Martinique-Nicaragua,0.5
Mexico-Nicaragua,0.0
Montserrat-Nicaragua,1.0
Algeria-Niger,0.125
Angola-Niger,0.0
Benin-Niger,0.3125
Bonaire-Niger,0.5
Botswana-Niger,1.0
Burkina Faso-Niger,0.08333333333333333
Burundi-Niger,0.0
Cameroon-Niger,0.0
Cape Verde-Niger,0.0
Central African Republic-Niger,0.0
Chad-Niger,0.0
Congo-Niger,0.0
DR Congo-Niger,1.0
Djibouti-Niger,1.0
Egypt-Niger,0.2
Equatorial Guinea-Niger,0.5
Eswatini-Niger,0.0
Ethiopia-Niger,0.5
Gabon-Niger,0.125
Gambia-Niger,0.0
Ghana-Niger,0.07692307692307693
Guinea-Niger,0.375
Ivory Coast-Niger,0.0625
Lesotho-Niger,0.0
Liberia-Niger,0.42857142857142855
Libya-Niger,0.0
Madagascar-Niger,0.0
Mali-Niger,0.2
Mauritania-Niger,0.5
Morocco-Niger,0.1
Mozambique-Niger,0.0
Namibia-Niger,1.0
Algeria-Nigeria,0.36363636363636365
Angola-Nigeria,0.2
Argentina-Nigeria,0.25
Australia-Nigeria,0.0
Austria-Nigeria,0.5
Benin-Nigeria,0.75
Bosnia and Herzegovina-Nigeria,0.5
Botswana-Nigeria,0.5
Brazil-Nigeria,0.0
Bulgaria-Nigeria,1.0
Burkina Faso-Nigeria,0.6428571428571429
Burundi-Nigeria,1.0
Cameroon-Nigeria,0.52
Cape Verde-Nigeria,0.5
Central African Republic-Nigeria,0.0
Chad-Nigeria,0.5
Colombia-Nigeria,0.0
Congo-Nigeria,0.5
Costa Rica-Nigeria,0.5
Croatia-Nigeria,0.5
Czechia-Nigeria,0.0
DR Congo-Nigeria,0.5555555555555556
Denmark-Nigeria,0.5
Ecuador-Nigeria,0.0
Egypt-Nigeria,0.36363636363636365
England-Nigeria,0.0
Equatorial Guinea-Nigeria,1.0
Eritrea-Nigeria,0.0
Eswatini-Nigeria,0.0
Ethiopia-Nigeria,0.7272727272727273
France-Nigeria,1.0
Gabon-Nigeria,0.6
Gambia-Nigeria,0.5
Georgia-Nigeria,0.5
Germany-Nigeria,0.5
Ghana-Nigeria,0.25
Greece-Nigeria,0.3333333333333333
Guinea-Bissau-Nigeria,0.75
Guinea-Nigeria,0.3333333333333333
Iceland-Nigeria,0.0
Indonesia-Nigeria,0.5
Iran-Nigeria,1.0
Ireland-Nigeria,1.0
Italy-Nigeria,0.0
Ivory Coast-Nigeria,0.3333333333333333
Jamaica-Nigeria,0.3333333333333333
Japan-Nigeria,0.3333333333333333
Jordan-Nigeria,0.5
Kenya-Nigeria,0.8
Kuwait-Nigeria,0.5
Lesotho-Nigeria,0.8
Liberia-Nigeria,0.7
Libya-Nigeria,0.75
Luxembourg-Nigeria,0.5
Madagascar-Nigeria,0.75
Malawi-Nigeria,0.7142857142857143
Mali-Nigeria,0.46153846153846156
Mexico-Nigeria,0.0
Morocco-Nigeria,0.35294117647058826
Mozambique-Nigeria,0.8
Namibia-Nigeria,1.0
Netherlands-Nigeria,0.5
Niger-Nigeria,0.8
Afghanistan-North Korea,0.5
Algeria-North Korea,0.5
Australia-North Korea,1.0
Bahrain-North Korea,0.6666666666666666
Bangladesh-North Korea,1.0
Brazil-North Korea,0.5
Bulgaria-North Korea,0.0
Cambodia-North Korea,1.0
Canada-North Korea,0.0
Chile-North Korea,0.5
China-North Korea,0.2916666666666667
Congo-North Korea,0.5
Cuba-North Korea,0.0
Egypt-North Korea,0.0
Finland-North Korea,0.5
Greece-North Korea,0.5
Guam-North Korea,1.0
Guinea-North Korea,0.5
Hong Kong-North Korea,0.6666666666666666
India-North Korea,0.9
Indonesia-North Korea,0.8
Iran-North Korea,0.0
Iraq-North Korea,0.4
Italy-North Korea,0.5
Ivory Coast-North Korea,0.5
Japan-North Korea,0.3684210526315789
Jordan-North Korea,0.375
Kazakhstan-North Korea,0.5
Kuwait-North Korea,0.07692307692307693
Kyrgyzstan-North Korea,0.5
Laos-North Korea,0.5
Latvia-North Korea,0.0
Lebanon-North Korea,0.125
Macao-North Korea,1.0
Malaysia-North Korea,0.5555555555555556
Mali-North Korea,0.5
Mexico-North Korea,0.5
Mongolia-North Korea,1.0
Myanmar-North Korea,0.75
Nepal-North Korea,1.0
Nigeria-North Korea,0.5
North Korea-Somalia,0.5
Albania-North Macedonia,0.375
Andorra-North Macedonia,0.6
Angola-North Macedonia,0.5
Armenia-North Macedonia,0.5
Australia-North Macedonia,0.0
Austria-North Macedonia,0.0
Azerbaijan-North Macedonia,0.7142857142857143
Bahrain-North Macedonia,0.5
Belarus-North Macedonia,0.0
Belgium-North Macedonia,0.0
Bosnia and Herzegovina-North Macedonia,0.25
Bulgaria-North Macedonia,0.25
Cameroon-North Macedonia,0.0
Canada-North Macedonia,0.0
China-North Macedonia,0.0
Croatia-North Macedonia,0.125
Cyprus-North Macedonia,1.0
Czechia-North Macedonia,0.0
Denmark-North Macedonia,0.0
Ecuador-North Macedonia,0.5
Egypt-North Macedonia,0.5
England-North Macedonia,0.0
Estonia-North Macedonia,0.6
Faroe Islands-North Macedonia,0.5
Finland-North Macedonia,0.2
Georgia-North Macedonia,0.25
Germany-North Macedonia,1.0
Gibraltar-North Macedonia,1.0
Hungary-North Macedonia,0.0
Iceland-North Macedonia,0.4
Iran-North Macedonia,0.0
Ireland-North Macedonia,0.2
Israel-North Macedonia,0.16666666666666666
Italy-North Macedonia,0.25
Jamaica-North Macedonia,0.5
Kazakhstan-North Macedonia,1.0
Kosovo-North Macedonia,0.5
Latvia-North Macedonia,1.0
Lebanon-North Macedonia,0.5
Liechtenstein-North Macedonia,0.9166666666666666
Lithuania-North Macedonia,0.0
Luxembourg-North Macedonia,0.6666666666666666
Malta-North Macedonia,0.8571428571428571
Moldova-North Macedonia,0.0
Montenegro-North Macedonia,0.6666666666666666
Netherlands-North Macedonia,0.0
Nigeria-North Macedonia,0.5
Algeria-North Vietnam,0.5
Cambodia-North Vietnam,0.5
China-North Vietnam,0.0
Cuba-North Vietnam,0.5
Egypt-North Vietnam,0.5
Guinea-North Vietnam,0.5
Indonesia-North Vietnam,0.0
Laos-North Vietnam,0.5
Mongolia-North Vietnam,0.5
North Korea-North Vietnam,0.0
Algeria-North Yemen,0.5
Bangladesh-North Yemen,0.5
Cambodia-North Yemen,0.5
China-North Yemen,0.0
Egypt-North Yemen,0.5
India-North Yemen,0.0
Jordan-North Yemen,0.5
Kuwait-North Yemen,0.0
Libya-North Yemen,0.5
Malaysia-North Yemen,0.5
Mexico-North Yemen,0.5
North Korea-North Yemen,0.5
North Vietnam-North Yemen,0.5
Gibraltar-Northern Cyprus,0.5
Kosovo-Northern Cyprus,0.5
Kyrgyzstan-Northern Cyprus,0.5
Libya-Northern Cyprus,0.5
Malaysia-Northern Cyprus,0.5
Albania-Northern Ireland,0.625
Algeria-Northern Ireland,0.5
Andorra-Northern Ireland,0.5
Argentina-Northern Ireland,0.5
Armenia-Northern Ireland,0.0
Australia-Northern Ireland,0.5
Austria-Northern Ireland,0.3333333333333333
Azerbaijan-Northern Ireland,0.4
Barbados-Northern Ireland,0.5
Belarus-Northern Ireland,0.75
Belgium-Northern Ireland,0.5
Bosnia and Herzegovina-Northern Ireland,0.0
Brazil-Northern Ireland,0.5
Bulgaria-Northern Ireland,0.2
Canada-Northern Ireland,0.0
Chile-Northern Ireland,0.0
Colombia-Northern Ireland,0.5
Costa Rica-Northern Ireland,0.5
Croatia-Northern Ireland,0.5
Cyprus-Northern Ireland,0.42857142857142855
Czechia-Northern Ireland,0.375
Denmark-Northern Ireland,0.23076923076923078
England-Northern Ireland,0.06451612903225806
Estonia-Northern Ireland,0.6666666666666666
Faroe Islands-Northern Ireland,0.6
Finland-Northern Ireland,0.4
France-Northern Ireland,0.0
Georgia-Northern Ireland,0.5
Germany-Northern Ireland,0.1
Greece-Northern Ireland,0.375
Honduras-Northern Ireland,0.5
Hungary-Northern Ireland,0.16666666666666666
Iceland-Northern Ireland,0.3333333333333333
Ireland-Northern Ireland,0.18181818181818182
Israel-Northern Ireland,0.3333333333333333
Italy-Northern Ireland,0.1
Kazakhstan-Northern Ireland,0.0
Kosovo-Northern Ireland,0.0
Latvia-Northern Ireland,0.6666666666666666
Liechtenstein-Northern Ireland,0.75
Lithuania-Northern Ireland,0.6666666666666666
Luxembourg-Northern Ireland,0.625
Malta-Northern Ireland,0.7142857142857143
Mexico-Northern Ireland,1.0
Moldova-Northern Ireland,0.0
Montenegro-Northern Ireland,0.5
Morocco-Northern Ireland,1.0
Netherlands-Northern Ireland,0.14285714285714285
New Zealand-Northern Ireland,0.5
American Samoa-Northern Mariana Islands,0.5
Bangladesh-Northern Mariana Islands,0.5
FS Micronesia-Northern Mariana Islands,0.5
Fiji-Northern Mariana Islands,0.5
Guam-Northern Mariana Islands,0.07142857142857142
Macao-Northern Mariana Islands,0.25
Mongolia-Northern Mariana Islands,0.0
Nepal-Northern Mariana Islands,0.5
Albania-Norway,0.25
Argentina-Norway,1.0
Armenia-Norway,0.5
Australia-Norway,0.0
Austria-Norway,0.23076923076923078
Azerbaijan-Norway,0.6
Bahrain-Norway,0.5
Belarus-Norway,0.5
Belgium-Norway,0.0
Bermuda-Norway,1.0
Bosnia and Herzegovina-Norway,0.3333333333333333
Brazil-Norway,0.6666666666666666
Bulgaria-Norway,0.26666666666666666
Cameroon-Norway,0.5
China-Norway,0.5
Colombia-Norway,0.5
Costa Rica-Norway,0.0
Croatia-Norway,0.0
Cyprus-Norway,1.0
Czechia-Norway,0.08333333333333333
Denmark-Norway,0.25
East Germany-Norway,0.16666666666666666
Egypt-Norway,0.6
England-Norway,0.25
Estonia-Norway,0.625
Faroe Islands-Norway,1.0
Finland-Norway,0.6190476190476191
France-Norway,0.3333333333333333
Georgia-Norway,0.75
Germany-Norway,0.09523809523809523
Ghana-Norway,0.5
Gibraltar-Norway,1.0
Greece-Norway,0.25
Grenada-Norway,0.5
Guadeloupe-Norway,0.5
Guatemala-Norway,0.5
Honduras-Norway,0.5
Hungary-Norway,0.2777777777777778
Iceland-Norway,0.5757575757575758
Ireland-Norway,0.16666666666666666
Israel-Norway,0.6666666666666666
Italy-Norway,0.21052631578947367
Jamaica-Norway,0.0
Japan-Norway,0.5
Jordan-Norway,0.0
Kazakhstan-Norway,0.0
Kosovo-Norway,0.5
Kuwait-Norway,0.0
Latvia-Norway,0.6666666666666666
Lebanon-Norway,0.5
Lithuania-Norway,1.0
Luxembourg-Norway,0.7272727272727273
Malta-Norway,0.8181818181818182
Martinique-Norway,0.5
Mexico-Norway,0.4
Moldova-Norway,0.8333333333333334
Montenegro-Norway,0.6666666666666666
Morocco-Norway,0.5
Netherlands-Norway,0.23809523809523808
New Zealand-Norway,1.0
Nigeria-Norway,0.5
North Korea-Norway,0.5
North Macedonia-Norway,0.6666666666666666
Northern Ireland-Norway,0.8181818181818182
Afghanistan-Oman,1.0
Algeria-Oman,0.0
Australia-Oman,0.1
Azerbaijan-Oman,1.0
Bahrain-Oman,0.32608695652173914
Bangladesh-Oman,1.0
Belarus-Oman,0.0
Benin-Oman,0.5
Bhutan-Oman,1.0
Bosnia and Herzegovina-Oman,0.5
Brazil-Oman,0.5
Bulgaria-Oman,0.5
Burkina Faso-Oman,0.5
Chile-Oman,0.5
China-Oman,0.375
Comoros-Oman,0.5
Costa Rica-Oman,0.5
DR Congo-Oman,0.5
Ecuador-Oman,0.5
Egypt-Oman,0.0
Estonia-Oman,1.0
Finland-Oman,0.0
Gabon-Oman,0.5
Germany-Oman,0.0
Guam-Oman,0.0
Haiti-Oman,0.5
Hong Kong-Oman,0.5
India-Oman,0.7
Indonesia-Oman,0.5
Iran-Oman,0.15384615384615385
Iraq-Oman,0.1935483870967742
Ireland-Oman,0.0
Ivory Coast-Oman,0.5
Japan-Oman,0.07692307692307693
Jordan-Oman,0.18181818181818182
Kazakhstan-Oman,0.5
Kenya-Oman,0.5
Kosovo-Oman,0.5
Kuwait-Oman,0.3235294117647059
Kyrgyzstan-Oman,0.5
Laos-Oman,1.0
Latvia-Oman,0.5
Lebanon-Oman,0.38461538461538464
Liberia-Oman,0.5
Libya-Oman,0.0
Macao-Oman,1.0
Malaysia-Oman,0.7142857142857143
Maldives-Oman,1.0
Mali-Oman,1.0
Mauritania-Oman,0.5
Morocco-Oman,0.0
Mozambique-Oman,0.5
Myanmar-Oman,1.0
Nepal-Oman,1.0
New Zealand-Oman,0.16666666666666666
North Korea-Oman,0.5
North Macedonia-Oman,0.5
Norway-Oman,0.5
Afghanistan-Pakistan,0.5714285714285714
Bahrain-Pakistan,0.5
Bangladesh-Pakistan,0.35294117647058826
Bhutan-Pakistan,1.0
Brunei-Pakistan,0.5
Cambodia-Pakistan,0.0
China-Pakistan,0.2222222222222222
Djibouti-Pakistan,0.5
Guam-Pakistan,0.5
India-Pakistan,0.17857142857142858
Indonesia-Pakistan,0.0
Iran-Pakistan,0.125
Iraq-Pakistan,0.125
Israel-Pakistan,0.0
Japan-Pakistan,0.0
Jordan-Pakistan,0.0
Kazakhstan-Pakistan,0.0
Kenya-Pakistan,0.5
Kuwait-Pakistan,0.0
Kyrgyzstan-Pakistan,0.3333333333333333
Lebanon-Pakistan,0.0
Macao-Pakistan,0.5
Malaysia-Pakistan,0.125
Maldives-Pakistan,0.4
Mauritius-Pakistan,0.5
Moldova-Pakistan,0.5
Morocco-Pakistan,0.5
Myanmar-Pakistan,0.2857142857142857
Nepal-Pakistan,0.38095238095238093
North Korea-Pakistan,0.5
North Yemen-Pakistan,0.5
Oman-Pakistan,0.0
Afghanistan-Palestine,0.6666666666666666
Algeria-Palestine,0.0
Australia-Palestine,0.0
Azerbaijan-Palestine,0.5
Bahrain-Palestine,0.42857142857142855
Bangladesh-Palestine,0.8571428571428571
Bhutan-Palestine,1.0
Burundi-Palestine,0.5
Cambodia-Palestine,0.0
Chile-Palestine,0.5
China-Palestine,0.0
Comoros-Palestine,0.5
East Timor-Palestine,0.0
Egypt-Palestine,0.0
Greece-Palestine,0.5
Guam-Palestine,0.5
Hong Kong-Palestine,0.5
India-Palestine,1.0
Indonesia-Palestine,0.5
Iran-Palestine,0.0
Iraq-Palestine,0.0
Japan-Palestine,0.5
Jordan-Palestine,0.06666666666666667
Kazakhstan-Palestine,0.0
Kuwait-Palestine,0.1
Kyrgyzstan-Palestine,0.16666666666666666
Lebanon-Palestine,0.3333333333333333
Libya-Palestine,0.0
Malaysia-Palestine,0.8
Maldives-Palestine,0.6666666666666666
Mauritania-Palestine,1.0
Mongolia-Palestine,0.5
Morocco-Palestine,0.0
Myanmar-Palestine,1.0
Nepal-Palestine,0.3333333333333333
North Korea-Palestine,0.0
North Vietnam-Palestine,0.5
North Yemen-Palestine,1.0
Northern Mariana Islands-Palestine,0.5
Oman-Palestine,0.2
Pakistan-Palestine,1.0
Anguilla-Panama,0.5
Argentina-Panama,0.0
Armenia-Panama,0.5
Aruba-Panama,0.5
Bahamas-Panama,0.5
Bahrain-Panama,0.0
Barbados-Panama,0.5
Belgium-Panama,0.5
Belize-Panama,0.6666666666666666
Bermuda-Panama,0.5
Bolivia-Panama,0.6666666666666666
Brazil-Panama,0.0
Cameroon-Panama,0.5
Canada-Panama,0.15384615384615385
Chile-Panama,0.0
Colombia-Panama,0.4
Costa Rica-Panama,0.2833333333333333
Cuba-Panama,0.38461538461538464
Curaçao-Panama,0.3
Denmark-Panama,0.5
Dominica-Panama,1.0
Dominican Republic-Panama,0.8333333333333334
Ecuador-Panama,0.0
El Salvador-Panama,0.35714285714285715
England-Panama,0.5
Grenada-Panama,1.0
Guadeloupe-Panama,0.5
Guatemala-Panama,0.4
Guinea-Bissau-Panama,0.5
Guyana-Panama,1.0
Haiti-Panama,0.15789473684210525
Honduras-Panama,0.23529411764705882
Iran-Panama,0.0
Jamaica-Panama,0.45
Japan-Panama,0.0
Macao-Panama,0.5
Martinique-Panama,0.8333333333333334
Mexico-Panama,0.07407407407407407
Montserrat-Panama,1.0
Nicaragua-Panama,0.7777777777777778
Northern Ireland-Panama,0.5
Norway-Panama,0.5
American Samoa-Papua New Guinea,1.0
Australia-Papua New Guinea,0.5
Central African Republic-Papua New Guinea,0.5
China-Papua New Guinea,0.0
Cook Islands-Papua New Guinea,1.0
FS Micronesia-Papua New Guinea,0.5
Fiji-Papua New Guinea,0.18181818181818182
Guam-Papua New Guinea,0.5
Indonesia-Papua New Guinea,0.0
Iran-Papua New Guinea,0.5
Kiribati-Papua New Guinea,1.0
Liberia-Papua New Guinea,0.5
Malaysia-Papua New Guinea,0.25
New Caledonia-Papua New Guinea,0.21052631578947367
New Zealand-Papua New Guinea,0.2
Niue-Papua New Guinea,0.5
North Korea-Papua New Guinea,0.5
Argentina-Paraguay,0.16346153846153846
Armenia-Paraguay,0.0
Australia-Paraguay,0.0
Austria-Paraguay,0.5
Bahrain-Paraguay,0.5
Belgium-Paraguay,0.5
Bolivia-Paraguay,0.5142857142857142
Brazil-Paraguay,0.14285714285714285
Bulgaria-Paraguay,0.0
Cameroon-Paraguay,0.5
Canada-Paraguay,0.5
Chile-Paraguay,0.4264705882352941
China-Paraguay,0.5
Colombia-Paraguay,0.36
Costa Rica-Paraguay,0.3333333333333333
Czechia-Paraguay,0.5
Denmark-Paraguay,1.0
Ecuador-Paraguay,0.5365853658536586
El Salvador-Paraguay,1.0
England-Paraguay,0.0
France-Paraguay,0.0
Georgia-Paraguay,0.5
Germany-Paraguay,0.0
Greece-Paraguay,0.5
Guadeloupe-Paraguay,0.5
Guatemala-Paraguay,0.8
Honduras-Paraguay,0.3333333333333333
Hong Kong-Paraguay,0.5
Indonesia-Paraguay,0.5
Iran-Paraguay,0.5
Iraq-Paraguay,0.5
Ireland-Paraguay,0.0
Italy-Paraguay,0.0
Ivory Coast-Paraguay,0.0
Jamaica-Paraguay,0.6
Japan-Paraguay,0.18181818181818182
Jordan-Paraguay,0.5
Martinique-Paraguay,0.5
Mexico-Paraguay,0.23809523809523808
Morocco-Paraguay,0.5
Netherlands-Paraguay,0.0
New Zealand-Paraguay,0.5
Nicaragua-Paraguay,0.5
Nigeria-Paraguay,1.0
North Korea-Paraguay,0.5
Norway-Paraguay,0.5
Oman-Paraguay,0.5
Panama-Paraguay,0.8
Algeria-Peru,0.5
Argentina-Peru,0.09259259259259259
Armenia-Peru,0.5
Australia-Peru,1.0
Belarus-Peru,0.5
Belgium-Peru,0.5
Bolivia-Peru,0.46153846153846156
Brazil-Peru,0.09803921568627451
Bulgaria-Peru,0.5
Cameroon-Peru,0.5
Canada-Peru,0.5
Chile-Peru,0.27586206896551724
China-Peru,1.0
Colombia-Peru,0.2786885245901639
Costa Rica-Peru,0.5714285714285714
Croatia-Peru,0.5
Czechia-Peru,0.0
Denmark-Peru,0.5
Dominican Republic-Peru,0.5
Ecuador-Peru,0.39622641509433965
El Salvador-Peru,0.6666666666666666
England-Peru,0.5
Finland-Peru,0.5
France-Peru,1.0
Germany-Peru,0.0
Guatemala-Peru,0.6666666666666666
Haiti-Peru,0.5
Honduras-Peru,0.2857142857142857
Hungary-Peru,1.0
Iceland-Peru,0.5
India-Peru,0.5
Iran-Peru,0.5
Iraq-Peru,0.5
Italy-Peru,0.5
Jamaica-Peru,0.6666666666666666
Japan-Peru,0.42857142857142855
Mexico-Peru,0.32142857142857145
Morocco-Peru,1.0
Netherlands-Peru,0.0
New Zealand-Peru,0.5
Nicaragua-Peru,0.5
Nigeria-Peru,0.5
Panama-Peru,0.75
Paraguay-Peru,0.3103448275862069
Afghanistan-Philippines,0.0
Australia-Philippines,0.5
Azerbaijan-Philippines,0.5
Bahrain-Philippines,0.16666666666666666
Bangladesh-Philippines,0.5
Bhutan-Philippines,1.0
Brunei-Philippines,0.42857142857142855
Cambodia-Philippines,0.36363636363636365
China-Philippines,0.047619047619047616
East Timor-Philippines,0.8888888888888888
Estonia-Philippines,0.5
Fiji-Philippines,0.5
Guam-Philippines,1.0
Hong Kong-Philippines,0.1
India-Philippines,0.25
Indonesia-Philippines,0.0625
Iran-Philippines,0.5
Iraq-Philippines,0.0
Israel-Philippines,0.5
Japan-Philippines,0.23809523809523808
Jordan-Philippines,0.5
Kuwait-Philippines,0.0
Kyrgyzstan-Philippines,0.6666666666666666
Laos-Philippines,0.3076923076923077
Lebanon-Philippines,0.0
Macao-Philippines,0.5
Malaysia-Philippines,0.05
Maldives-Philippines,0.6666666666666666
Mongolia-Philippines,0.5
Myanmar-Philippines,0.2
Nepal-Philippines,0.6666666666666666
North Korea-Philippines,0.3333333333333333
Oman-Philippines,0.0
Pakistan-Philippines,0.5
Palestine-Philippines,0.3333333333333333
Papua New Guinea-Philippines,0.5
Albania-Poland,0.6666666666666666
Algeria-Poland,1.0
Andorra-Poland,1.0
Argentina-Poland,0.2727272727272727
Armenia-Poland,0.6666666666666666
Australia-Poland,0.5
Austria-Poland,0.5
Azerbaijan-Poland,0.8
Belarus-Poland,0.2
Belgium-Poland,0.35
Bolivia-Poland,1.0
Bosnia and Herzegovina-Poland,0.5
Brazil-Poland,0.08333333333333333
Bulgaria-Poland,0.4074074074074074
Cameroon-Poland,0.0
Canada-Poland,1.0
Chile-Poland,0.0
China-Poland,1.0
Colombia-Poland,0.4
Costa Rica-Poland,1.0
Croatia-Poland,0.16666666666666666
Cuba-Poland,0.5
Cyprus-Poland,0.5
Czechia-Poland,0.2857142857142857
Denmark-Poland,0.38095238095238093
East Germany-Poland,0.5
Ecuador-Poland,0.5
Egypt-Poland,0.0
England-Poland,0.05
Estonia-Poland,0.7777777777777778
Faroe Islands-Poland,1.0
Finland-Poland,0.6363636363636364
France-Poland,0.17647058823529413
Georgia-Poland,0.75
Germany-Poland,0.047619047619047616
Ghana-Poland,0.5
Gibraltar-Poland,1.0
Greece-Poland,0.625
Guatemala-Poland,1.0
Haiti-Poland,0.5
Hungary-Poland,0.25806451612903225
Iceland-Poland,0.8333333333333334
India-Poland,0.5
Iran-Poland,1.0
Iraq-Poland,0.5
Ireland-Poland,0.4074074074074074
Israel-Poland,0.5
Italy-Poland,0.17647058823529413
Ivory Coast-Poland,0.5
Japan-Poland,0.6666666666666666
Kazakhstan-Poland,0.75
Kuwait-Poland,0.0
Latvia-Poland,0.7333333333333333
Libya-Poland,0.5
Liechtenstein-Poland,0.5
Lithuania-Poland,0.5
Luxembourg-Poland,0.8333333333333334
Malta-Poland,1.0
Mexico-Poland,0.375
Moldova-Poland,0.625
Montenegro-Poland,0.3333333333333333
